"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-11770,CWE-287 Improper Authentication,"From version 1.3.0 onward, Apache Spark's standalone master exposes a REST API for job submission, in addition to the submission mechanism used by spark-submit. In standalone, the config property 'spark.authenticate.secret' establishes a shared secret for authenticating requests to submit jobs via spark-submit. However, the REST API does not use this or any other authentication mechanism, and this is not adequately documented. In this case, a user would be able to run a driver program without authenticating, but not launch executors, using the REST API. This REST API is also used by Mesos, when set up to run in cluster mode (i.e., when also running MesosClusterDispatcher), for job submission. Future versions of Spark will improve documentation on these points, and prohibit setting 'spark.authenticate.secret' when running the REST APIs, to make this clear. Future versions will also disable the REST API by default in the standalone master by changing the default value of 'spark.master.rest.enabled' to 'false'.",NVD,MEDIUM,4.9,/AV:N/AC:M/Au:S/C:P/I:P/A:N,MEDIUM,4.2,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-11804,CWE-20 Improper Input Validation,"Spark's Apache Maven-based build includes a convenience script, 'build/mvn', that downloads and runs a zinc server to speed up compilation. It has been included in release branches since 1.3.x, up to and including master. This server will accept connections from external hosts by default. A specially-crafted request to the zinc server could cause it to reveal information in files readable to the developer account running the build. Note that this issue does not affect end users of Spark, only developers building Spark from source code.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-17190,NVD-CWE-noinfo,"In all versions of Apache Spark, its standalone resource manager accepts code to execute on a 'master' host, that then runs that code on 'worker' hosts. The master itself does not, by design, execute user code. A specially-crafted request to the master can, however, cause the master to execute code too. Note that this does not affect standalone clusters with authentication enabled. While the master host typically has less outbound access to other resources than a worker, the execution of code on the master is nevertheless unexpected.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-11770,CWE-287 Improper Authentication,"From version 1.3.0 onward, Apache Spark's standalone master exposes a REST API for job submission, in addition to the submission mechanism used by spark-submit. In standalone, the config property 'spark.authenticate.secret' establishes a shared secret for authenticating requests to submit jobs via spark-submit. However, the REST API does not use this or any other authentication mechanism, and this is not adequately documented. In this case, a user would be able to run a driver program without authenticating, but not launch executors, using the REST API. This REST API is also used by Mesos, when set up to run in cluster mode (i.e., when also running MesosClusterDispatcher), for job submission. Future versions of Spark will improve documentation on these points, and prohibit setting 'spark.authenticate.secret' when running the REST APIs, to make this clear. Future versions will also disable the REST API by default in the standalone master by changing the default value of 'spark.master.rest.enabled' to 'false'.",NVD,MEDIUM,4.9,/AV:N/AC:M/Au:S/C:P/I:P/A:N,MEDIUM,4.2,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-11804,CWE-20 Improper Input Validation,"Spark's Apache Maven-based build includes a convenience script, 'build/mvn', that downloads and runs a zinc server to speed up compilation. It has been included in release branches since 1.3.x, up to and including master. This server will accept connections from external hosts by default. A specially-crafted request to the zinc server could cause it to reveal information in files readable to the developer account running the build. Note that this issue does not affect end users of Spark, only developers building Spark from source code.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-17190,NVD-CWE-noinfo,"In all versions of Apache Spark, its standalone resource manager accepts code to execute on a 'master' host, that then runs that code on 'worker' hosts. The master itself does not, by design, execute user code. A specially-crafted request to the master can, however, cause the master to execute code too. Note that this does not affect standalone clusters with authentication enabled. While the master host typically has less outbound access to other resources than a worker, the execution of code on the master is nevertheless unexpected.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-11770,CWE-287 Improper Authentication,"From version 1.3.0 onward, Apache Spark's standalone master exposes a REST API for job submission, in addition to the submission mechanism used by spark-submit. In standalone, the config property 'spark.authenticate.secret' establishes a shared secret for authenticating requests to submit jobs via spark-submit. However, the REST API does not use this or any other authentication mechanism, and this is not adequately documented. In this case, a user would be able to run a driver program without authenticating, but not launch executors, using the REST API. This REST API is also used by Mesos, when set up to run in cluster mode (i.e., when also running MesosClusterDispatcher), for job submission. Future versions of Spark will improve documentation on these points, and prohibit setting 'spark.authenticate.secret' when running the REST APIs, to make this clear. Future versions will also disable the REST API by default in the standalone master by changing the default value of 'spark.master.rest.enabled' to 'false'.",NVD,MEDIUM,4.9,/AV:N/AC:M/Au:S/C:P/I:P/A:N,MEDIUM,4.2,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-11804,CWE-20 Improper Input Validation,"Spark's Apache Maven-based build includes a convenience script, 'build/mvn', that downloads and runs a zinc server to speed up compilation. It has been included in release branches since 1.3.x, up to and including master. This server will accept connections from external hosts by default. A specially-crafted request to the zinc server could cause it to reveal information in files readable to the developer account running the build. Note that this issue does not affect end users of Spark, only developers building Spark from source code.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-17190,NVD-CWE-noinfo,"In all versions of Apache Spark, its standalone resource manager accepts code to execute on a 'master' host, that then runs that code on 'worker' hosts. The master itself does not, by design, execute user code. A specially-crafted request to the master can, however, cause the master to execute code too. Note that this does not affect standalone clusters with authentication enabled. While the master host typically has less outbound access to other resources than a worker, the execution of code on the master is nevertheless unexpected.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-11770,CWE-287 Improper Authentication,"From version 1.3.0 onward, Apache Spark's standalone master exposes a REST API for job submission, in addition to the submission mechanism used by spark-submit. In standalone, the config property 'spark.authenticate.secret' establishes a shared secret for authenticating requests to submit jobs via spark-submit. However, the REST API does not use this or any other authentication mechanism, and this is not adequately documented. In this case, a user would be able to run a driver program without authenticating, but not launch executors, using the REST API. This REST API is also used by Mesos, when set up to run in cluster mode (i.e., when also running MesosClusterDispatcher), for job submission. Future versions of Spark will improve documentation on these points, and prohibit setting 'spark.authenticate.secret' when running the REST APIs, to make this clear. Future versions will also disable the REST API by default in the standalone master by changing the default value of 'spark.master.rest.enabled' to 'false'.",NVD,MEDIUM,4.9,/AV:N/AC:M/Au:S/C:P/I:P/A:N,MEDIUM,4.2,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-11804,CWE-20 Improper Input Validation,"Spark's Apache Maven-based build includes a convenience script, 'build/mvn', that downloads and runs a zinc server to speed up compilation. It has been included in release branches since 1.3.x, up to and including master. This server will accept connections from external hosts by default. A specially-crafted request to the zinc server could cause it to reveal information in files readable to the developer account running the build. Note that this issue does not affect end users of Spark, only developers building Spark from source code.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-17190,NVD-CWE-noinfo,"In all versions of Apache Spark, its standalone resource manager accepts code to execute on a 'master' host, that then runs that code on 'worker' hosts. The master itself does not, by design, execute user code. A specially-crafted request to the master can, however, cause the master to execute code too. Note that this does not affect standalone clusters with authentication enabled. While the master host typically has less outbound access to other resources than a worker, the execution of code on the master is nevertheless unexpected.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-11770,CWE-287 Improper Authentication,"From version 1.3.0 onward, Apache Spark's standalone master exposes a REST API for job submission, in addition to the submission mechanism used by spark-submit. In standalone, the config property 'spark.authenticate.secret' establishes a shared secret for authenticating requests to submit jobs via spark-submit. However, the REST API does not use this or any other authentication mechanism, and this is not adequately documented. In this case, a user would be able to run a driver program without authenticating, but not launch executors, using the REST API. This REST API is also used by Mesos, when set up to run in cluster mode (i.e., when also running MesosClusterDispatcher), for job submission. Future versions of Spark will improve documentation on these points, and prohibit setting 'spark.authenticate.secret' when running the REST APIs, to make this clear. Future versions will also disable the REST API by default in the standalone master by changing the default value of 'spark.master.rest.enabled' to 'false'.",NVD,MEDIUM,4.9,/AV:N/AC:M/Au:S/C:P/I:P/A:N,MEDIUM,4.2,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-11804,CWE-20 Improper Input Validation,"Spark's Apache Maven-based build includes a convenience script, 'build/mvn', that downloads and runs a zinc server to speed up compilation. It has been included in release branches since 1.3.x, up to and including master. This server will accept connections from external hosts by default. A specially-crafted request to the zinc server could cause it to reveal information in files readable to the developer account running the build. Note that this issue does not affect end users of Spark, only developers building Spark from source code.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-17190,NVD-CWE-noinfo,"In all versions of Apache Spark, its standalone resource manager accepts code to execute on a 'master' host, that then runs that code on 'worker' hosts. The master itself does not, by design, execute user code. A specially-crafted request to the master can, however, cause the master to execute code too. Note that this does not affect standalone clusters with authentication enabled. While the master host typically has less outbound access to other resources than a worker, the execution of code on the master is nevertheless unexpected.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-11770,CWE-287 Improper Authentication,"From version 1.3.0 onward, Apache Spark's standalone master exposes a REST API for job submission, in addition to the submission mechanism used by spark-submit. In standalone, the config property 'spark.authenticate.secret' establishes a shared secret for authenticating requests to submit jobs via spark-submit. However, the REST API does not use this or any other authentication mechanism, and this is not adequately documented. In this case, a user would be able to run a driver program without authenticating, but not launch executors, using the REST API. This REST API is also used by Mesos, when set up to run in cluster mode (i.e., when also running MesosClusterDispatcher), for job submission. Future versions of Spark will improve documentation on these points, and prohibit setting 'spark.authenticate.secret' when running the REST APIs, to make this clear. Future versions will also disable the REST API by default in the standalone master by changing the default value of 'spark.master.rest.enabled' to 'false'.",NVD,MEDIUM,4.9,/AV:N/AC:M/Au:S/C:P/I:P/A:N,MEDIUM,4.2,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-11804,CWE-20 Improper Input Validation,"Spark's Apache Maven-based build includes a convenience script, 'build/mvn', that downloads and runs a zinc server to speed up compilation. It has been included in release branches since 1.3.x, up to and including master. This server will accept connections from external hosts by default. A specially-crafted request to the zinc server could cause it to reveal information in files readable to the developer account running the build. Note that this issue does not affect end users of Spark, only developers building Spark from source code.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-tags_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/common/tags/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-tags_2.12@3.3.0-SNAPSHOT,cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*,CVE-2018-17190,NVD-CWE-noinfo,"In all versions of Apache Spark, its standalone resource manager accepts code to execute on a 'master' host, that then runs that code on 'worker' hosts. The master itself does not, by design, execute user code. A specially-crafted request to the master can, however, cause the master to execute code too. Note that this does not affect standalone clusters with authentication enabled. While the master host typically has less outbound access to other resources than a worker, the execution of code on the master is nevertheless unexpected.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-token-provider-kafka-0-10_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/external/kafka-0-10-token-provider/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-token-provider-kafka-0-10_2.12@3.3.0-SNAPSHOT,"cpe:2.3:a:apache:kafka:3.3.0:snapshot:*:*:*:*:*:*, cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*",CVE-2018-11770,CWE-287 Improper Authentication,"From version 1.3.0 onward, Apache Spark's standalone master exposes a REST API for job submission, in addition to the submission mechanism used by spark-submit. In standalone, the config property 'spark.authenticate.secret' establishes a shared secret for authenticating requests to submit jobs via spark-submit. However, the REST API does not use this or any other authentication mechanism, and this is not adequately documented. In this case, a user would be able to run a driver program without authenticating, but not launch executors, using the REST API. This REST API is also used by Mesos, when set up to run in cluster mode (i.e., when also running MesosClusterDispatcher), for job submission. Future versions of Spark will improve documentation on these points, and prohibit setting 'spark.authenticate.secret' when running the REST APIs, to make this clear. Future versions will also disable the REST API by default in the standalone master by changing the default value of 'spark.master.rest.enabled' to 'false'.",NVD,MEDIUM,4.9,/AV:N/AC:M/Au:S/C:P/I:P/A:N,MEDIUM,4.2,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:N,HIGHEST,6
Spark Project Parent POM,"Fri, 9 Jul 2021 01:46:08 -0700",org.apache.spark:spark-token-provider-kafka-0-10_2.12:3.3.0-SNAPSHOT,/root/temp2/spark/external/kafka-0-10-token-provider/pom.xml,"The Apache Software Foundation provides support for the Apache community of open-source software projects.     The Apache projects are characterized by a collaborative, consensus based development process, an open and     pragmatic software license, and a desire to create high quality software that leads the way in its field.     We consider ourselves not simply a group of projects sharing a server, but rather a community of developers     and users.",Apache 2.0 License http://www.apache.org/licenses/LICENSE-2.0.html,"","",pkg:maven/org.apache.spark/spark-token-provider-kafka-0-10_2.12@3.3.0-SNAPSHOT,"cpe:2.3:a:apache:kafka:3.3.0:snapshot:*:*:*:*:*:*, cpe:2.3:a:apache:spark:3.3.0:snapshot:*:*:*:*:*:*",CVE-2018-11804,CWE-20 Improper Input Validation,"Spark's Apache Maven-based build includes a convenience script, 'build/mvn', that downloads and runs a zinc server to speed up compilation. It has been included in release branches since 1.3.x, up to and including master. This server will accept connections from external hosts by default. A specially-crafted request to the zinc server could cause it to reveal information in files readable to the developer account running the build. Note that this issue does not affect end users of Spark, only developers building Spark from source code.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGHEST,6
