"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-10672,NVD-CWE-Other,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to org.apache.aries.transaction.jms.internal.XaPooledConnectionFactory (aka aries.transaction.jms).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-10673,NVD-CWE-Other,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to com.caucho.config.types.ResourceRef (aka caucho-quercus).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-10968,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to org.aoju.bus.proxy.provider.remoting.RmiProvider (aka bus-proxy).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-10969,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to javax.swing.JEditorPane.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-11111,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to org.apache.activemq.* (aka activemq-jms, activemq-core, activemq-pool, and activemq-pool-jms).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-11112,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to org.apache.commons.proxy.provider.remoting.RmiProvider (aka apache/commons-proxy).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-11113,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to org.apache.openjpa.ee.WASRegistryManagedRuntime (aka openjpa).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-11619,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to org.springframework.aop.config.MethodLocatingFactoryBean (aka spring-aop).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-11620,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to org.apache.commons.jelly.impl.Embedded (aka commons-jelly).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-14060,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.5 mishandles the interaction between serialization gadgets and typing, related to oadd.org.apache.xalan.lib.sql.JNDIConnectionPool (aka apache/drill).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-14061,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.5 mishandles the interaction between serialization gadgets and typing, related to oracle.jms.AQjmsQueueConnectionFactory, oracle.jms.AQjmsXATopicConnectionFactory, oracle.jms.AQjmsTopicConnectionFactory, oracle.jms.AQjmsXAQueueConnectionFactory, and oracle.jms.AQjmsXAConnectionFactory (aka weblogic/oracle-aqjms).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-14062,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.5 mishandles the interaction between serialization gadgets and typing, related to com.sun.org.apache.xalan.internal.lib.sql.JNDIConnectionPool (aka xalan2).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-14195,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.5 mishandles the interaction between serialization gadgets and typing, related to org.jsecurity.realm.jndi.JndiRealmFactory (aka org.jsecurity).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-24616,CWE-94 Improper Control of Generation of Code ('Code Injection'),"FasterXML jackson-databind 2.x before 2.9.10.6 mishandles the interaction between serialization gadgets and typing, related to br.com.anteros.dbcp.AnterosDBCPDataSource (aka Anteros-DBCP).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-24750,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.6 mishandles the interaction between serialization gadgets and typing, related to com.pastdev.httpcomponents.configuration.JndiConfiguration.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-25649,CWE-611 Improper Restriction of XML External Entity Reference ('XXE'),"A flaw was found in FasterXML Jackson Databind, where it did not have entity expansion secured properly. This flaw allows vulnerability to XML external entity (XXE) attacks. The highest threat from this vulnerability is data integrity.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-35490,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.commons.dbcp2.datasources.PerUserPoolDataSource.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-35491,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.commons.dbcp2.datasources.SharedPoolDataSource.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-35728,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to com.oracle.wls.shaded.org.apache.xalan.lib.sql.JNDIConnectionPool (aka embedded Xalan in org.glassfish.web/javax.servlet.jsp.jstl).",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-36179,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to oadd.org.apache.commons.dbcp.cpdsadapter.DriverAdapterCPDS.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-36180,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.commons.dbcp2.cpdsadapter.DriverAdapterCPDS.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-36181,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp.cpdsadapter.DriverAdapterCPDS.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",parquet-jackson-1.11.1.jar (shaded: com.fasterxml.jackson.core:jackson-databind:2.9.10),/root/.m2/repository/org/apache/parquet/parquet-jackson/1.11.1/parquet-jackson-1.11.1.jar/META-INF/maven/com.fasterxml.jackson.core/jackson-databind/pom.xml,General data-binding functionality for Jackson: works on core streaming API,"",4fc601299d9b02ba8d2e9a25ae6e7d0f,46552719569fca0c49e367f573e5a75819b6d39b,pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.9.10,"cpe:2.3:a:fasterxml:jackson-databind:2.9.10:*:*:*:*:*:*:*, cpe:2.3:a:fasterxml:jackson-modules-java8:2.9.10:*:*:*:*:*:*:*",CVE-2020-36182,CWE-502 Deserialization of Untrusted Data,"FasterXML jackson-databind 2.x before 2.9.10.8 mishandles the interaction between serialization gadgets and typing, related to org.apache.tomcat.dbcp.dbcp2.cpdsadapter.DriverAdapterCPDS.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,15
